trip,date,plot,plantID,code,genus,epithet,page,cii,lblade,phylotax,phylotax2,growth,btype,d10,d10h,dbh,dbhh,d1b,s1bh,sh,cmax,cmean,cmin,cd1,cd2,nl,np,lhm,ldm,rhs,rhf,phm,pdm,tl,td,tv,ttype,thm,tdm,il1,il2,il3,il4,il5,tl1,tl2,tl3,tl4,tl5,canopy,sf,obs,count.,check.ID.,dbh0
3,3/8/16,,161637,ZYGJUR,Zygia,juruana,3,3.5,geminate-pinnate,alternate,distic,cont,vertical,2040,10,1321,-10,1165,62,195,202,139,75,97,62,1,1,620,297,1100,1920,98,46,104,597,322,branch,356,204,30.399,30.515,30.601,30.241,30.083,11.558,13.775,12.997,20.151,21.173,,N ,planta levemente inclinada,yes,,10
3,3/8/16,,161622,MYRcfFEN,Myrcia,cf. fenestrata,3,1,simple,opposite,distic,cont,horizontal,1333,10,1118,-10,1155,-7,125,173,141,-4,90,87,10,10,460,226,1100,1925,6,3,97,339,107,branch,127,74,14.235,16.61,17.071,17.085,14.969,9.14,8.6794,9.2407,11.486,12.091,,N ,,yes,,11
3,3/8/16,,161631,TABcfANG,Tabernaemontana,cf. angulata,3,1.5,simple,opposite,distic,cont,vertical,2285,10,1571,-10,1204,118,129,173,158,122,75,88,5,5,1870,693,1100,1845,78,19,104,746,511,branch,531,247,14.71,13.516,13.559,14.336,14.336,10.363,9.7301,7.8589,9.0968,8.5498,,N ,,yes,,13
3,3/8/16,,161630,INGcfUMB,Inga,cf. umbratica,3,1,even-pinnate,alternate,spiral,cont,horizontal,1935,20,1672,-10,1525,52,149,167,126,34,203,92,1,2,569,237,1100,2014,164,62,100,523,230,branch,261,140,15.819,14.883,14.307,14.595,14.84,8.7945,10.32,10.853,10.925,9.3271,,N ,,yes,,10
3,3/8/16,,161628,HENCAU,Henriettella,caudata,3,1,simple,opposite,cruzada,cont,both,1922,10,1320,-10,1233,80,157,170,125,56,223,132,5,5,565,202,1100,1852,44,12,101,468,178,branch,214,122,11.529,12.278,13.127,13.645,13.789,8.1756,7.643,8.8089,10.421,8.593,,N ,,yes,,18
3,3/8/16,,161314,ASTLEC,Astronium,lecointei,3,1,odd-pinnate,alternate,spiral,cont,vertical,2118,10,1349,-10,1516,82,186,200,169,120,153,57,1,2,296,116,1100,2022,115,45,104,481,252,branch,259,136,17.381,17.64,18.029,18.274,19.18,13.409,15.265,15.827,14.416,13.869,,N ,,yes,,11
3,3/8/16,,161257,COUAMP,Coussarea,ampla,3,1,simple,opposite,cruzada,cont,horizontal,3331,10,2525,-10,1902,156,208,221,199,170,204,112,4,4,2813,709,1100,2037,183,38,100,846,566,branch,639,194,16.561,16.633,18.907,19.411,20.318,13.812,11.998,9.5942,12.674,10.415,,N ,,yes,,22
3,3/8/16,,161322,MICSCL,Micrandropsis,scleroxylon,4,1,simple,alternate,distic,cont,vertical,2350,10,1839,-10,1512,174,212,222,209,189,300,310,5,5,790,383,1100,2034,57,24,106,580,271,branch,305,186,21.642,19.713,22.736,22.836,25.773,17.525,23.714,22.851,21.354,17.036,,N ,ramos inclinados cerca de 45 graus; hiato no centro da copa,yes,,18
3,3/8/16,,161323,PROHEB,Protium,hebetatum,4,1,odd-pinnate,alternate,spiral,cont,vertical,1876,10,1511,-10,1320,119,155,169,155,121,152,98,0.5,1,637,359,1100,1740,348,166,102,338,107,petiole,115,51,18.562,17.899,17.885,18.173,17.856,13.466,12.746,10.703,11.163,16.662,,N ,,yes,,12
3,3/8/16,,161324,ERIcfBIC,Erisma,cf. bicolor,4,1,simple,alternate,distic,cont,horizontal,2440,10,2048,-10,1298,128,151,162,157,147,183,104,4,4,2204,1081,1100,1800,211,66,97,651,360,branch,405,174,17.352,17.957,16.446,15.985,14.459,11.811,16.676,13.135,15.035,15.798,,N ,caule termina em tier,yes,,19
3,3/8/16,,161254,DUGFLA,Duguetia,flagellaris,4,1.5,simple,alternate,distic,cont,horizontal,2714,10,2000,-10,2241,0,166,174,104,3,125,111,5,5,545,249,1100,1815,17,8,96,680,341,branch,379,166,24.29,22.52,23.139,22.721,24.146,10.559,15.006,15.251,15.208,11.609,,N ,,yes,,16
3,3/8/16,,161264,MANCAV,Manilkara,cavalcantei,4,1.5,simple,alternate,spiral,cont,both,3422,10,2844,104,3380,0,248,283,190,69,208,154,5,5,2177,924,1100,1855,212,67,111,481,232,branch,262,129,23.067,21.656,21.987,23.369,24.002,13.927,15.726,13.855,10.832,8.5435,,N ,ramos inclinados a cerca de 30 graus; luz: 4 extra meas. Dropped,yes,,27
3,3/8/16,,161408,PROcfARA,Protium,cf. aracouchini,4,1.5,odd-pinnate,alternate,both,cont,both,1657,10,1103,-10,991,62,168,179,132,58,87,49,2,2,514,275,1100,1829,67,28,102,311,91,branch,104,57,19.296,20.562,20.015,21.512,21.714,13.207,19.569,21.008,14.387,14.258,,N ,,yes,,10
3,3/8/16,,161124,COMULE,Compsoneura,ulei,4,1,simple,alternate,distic,rhitmic,horizontal,2349,40,1712,-10,1470,69,190,207,145,80,210,195,5,5,607,229,1100,NA,30,6,123,538,265,branch,267,127,21.562,22.08,22.598,24.671,20.856,11.443,12.191,11.371,9.9604,10.248,,N ,tiers com ate 5 ramos,yes,,11
3,3/8/16,,161451,EUGcfILL,Eugenia,cf. illepida,5,1,simple,opposite,distic,cont,vertical,2066,10,1675,-10,1262,172,217,275,224,182,116,59,4,4,1563,584,1100,1825,75,23,121,592,342,branch,343,127,27.893,28.354,27.951,28.757,28.93,18.624,18.019,12.075,18.264,17.285,,N ,apice do ramo termina arqueado para baixo; luz:b-file,yes,,16
3,3/8/16,,161434,TAPGUI,Tapura,guianensis,5,1,simple,opposite,distic,cont,horizontal,3137,10,2480,-10,2294,48,306,310,200,59,171,111,5,5,741,264,1100,1835,21,7,101,783,509,branch,553,272,16.302,16.446,16.575,16.964,18.216,10.3,10.184,9.1912,9.3064,12.084,,N ,,yes,,24
3,3/8/16,,161422,CHRcfWIL,Chrysophyllum,cf. wilsonii,5,1,simple,alternate,spiral,cont,both,1401,10,1027,-10,775,53,110,115,101,80,80,89,5,5,775,277,1100,1900,48,15,113,464,189,branch,204,86,11.091,10.285,12.804,12.027,10.746,7.2624,6.6003,7.5071,8.7738,8.6874,,N ,,yes,,10
3,3/8/16,,161418,POUcfPET,Pouteria,cf. petiolata,5,1,simple,alternate,spiral,cont,vertical,1532,30,1146,-10,1390,4,195,199,134,13,102,41,5,5,2610,1241,1100,2027,283,104,111,755,528,branch,611,367,11.681,11.307,11.134,11.638,11.897,5.8087,6.1685,7.1329,7.6799,7.6655,,NA,ramo inclinado a 90 graus,yes,,12
3,20-08-2016,,193463,TAPGUI,Tapura,guianensis,1,1,simple,alternate,distic,cont,horizontal,2227,30,1705,-10,1711,23,167,167,111,16,98,114,5,5,1430,464,1103,1844,58,14,112,523,295,branch,332,151,28.355,27.593,18.179,20.497,24.872,14.221,14.595,11.616,11.544,9.9892,,N ,,yes,,15
3,20-08-2016,,193531,HIRMYR,Hirtella,myrmecophila,1,1,simple,alternate,distic,cont,horizontal,2180,40,1635,-10,1400,94,202,236,186,107,245,66,5,5,705,343,1103,2046,29,11,105,417,139,branch,170,99,27.737,26.081,23.764,21.85,21.504,15.502,13.804,16.524,14.365,13.818,,N ,,yes,,14
3,20-08-2016,,193518,ESCcfAMA,Eschweilera,cf. amazoniciformis,1,1,simple,alternate,distic,cont,horizontal,1447,10,1040,-10,979,45,71,103,85,39,129,95,10,10,230,131,1103,1852,4,NA,86,423,119,branch,149,91,16.97,18.237,15.099,13.602,13.516,12.076,9.9748,11.083,11.644,12.537,,N ,"ramos inclinados a 30 graus; folhas disticas, mas folhas se curvam para baixo",yes,,10
3,20-08-2016,,193577,OURCOC,Ouratea,coccinea,1,1,simple,alternate,distic,cont,horizontal,1554,10,1167,-10,1058,48,116,122,79,21,139,81,5,5,465,241,1103,1848,14,5,119,310,116,branch,135,73,12.062,14.523,13.631,13.012,16.092,9.615,8.046,11.429,9.8453,11.097,,N ,,yes,,10
3,20-08-2016,,193575,SORMUR,Sorocea,muriculata,1,1,simple,alternate,distic,cont,vertical,2022,10,1734,-10,1536,40,231,240,165,48,143,115,9,9,494,237,1103,1950,9,4,107,496,212,branch,245,146,12.5,12.572,12.644,13.709,14.515,9.8801,10.441,8.599,8.9733,8.9013,,N ,ramos inclinados a 45 graus; luz:b-file,yes,,14
3,20-08-2016,,193569,NAUCAL,Naucleopsis,caloneura,1,1,simple,alternate,distic,cont,horizontal,2934,70,2559,-10,1913,168,245,251,210,139,195,219,5,5,2496,1110,1103,1749,119,36,100,660,385,branch,418,168,13.205,12.471,11.78,14.083,15.004,7.865,8.8869,10.6,7.0445,NA,,N ,luz: 1 meas. Missing,yes,,22
3,20-08-2016,,193567,PROHEB,Protium,hebetatum,1,1.5,odd-pinnate,alternate,spiral,cont,both,2990,10,2663,-10,2133,177,340,348,306,182,195,133,0.5,1,257,145,1103,2037,195,86,106,706,402,branch,475,266,15.983,16.674,17.106,16.89,15.796,11.435,10.427,10.657,9.0596,8.3544,,N ,ramos horizontais tem folhas disticas,yes,,23
3,20-08-2016,,193563,ECCGUI,Ecclinusa,guianensis,2,1.5,simple,alternate,spiral,cont,vertical,1819,10,1330,-10,1885,-98,103,111,84,-79,62,67,5,5,1074,560,1103,2000,92,32,83,456,468,branch,187,72,11.976,10.637,14.149,15.344,14.235,6.6499,6.9521,6.9377,9.4566,10.723,,SOM ,,yes,,11
3,20-08-2016,,193545,CUPcfSP1,Cupania,cf. sp.1/rubiginosa/scrobicula.PFRD,2,1,alternipinnate,alternate,spiral,cont,without,1470,20,1401,-10,827,110,116,139,116,66,106,37,1,1,969,410,1103,2007,138,53,70,313,78,petiole,91,35,12.033,11.774,11.702,11.169,11.011,7.4271,8.8089,7.4991,8.9241,8.8377,,N ,caule quadrado,yes,,14
3,20-08-2016,,193547,PAUMAC,Pausandra,macropetala,2,1,simple,alternate,spiral,cont,without,2233,10,1678,-10,1262,140,161,196,161,151,105,102,2,2,2476,1138,1103,1804,237,88,68,397,152,petiole,137,51,10.139,10.744,10.47,10.772,10.859,9.4051,7.8506,8.1385,8.9301,8.9013,,N ,,yes,,13
3,20-08-2016,,193538,PROTRI,Protium,trifoliolatum,2,1,odd-pinnate,alternate,both,cont,horizontal,2051,10,1482,-10,1576,-4,156,187,89,-6,196,158,3,3,642,325,1103,2011,77,32,103,480,166,branch,195,107,9.874,9.4278,10.507,11.745,12.235,10.162,10.479,8.4491,11.054,8.7369,,SOM ,luz:b-file,yes,,13
3,20-08-2016,,193596,SLOcfSP12,Sloanea,cf. sp.12.FITO,2,2,simple,alternate,both,cont,horizontal,2434,30,2313,-10,2005,59,137,199,151,73,202,112,5,5,1113,516,1103,2016,96,31,101,633,337,branch,389,228,23.928,24.835,25.396,27.57,26.505,8.1672,8.0233,7.793,7.9945,8.6134,,N ,,yes,,18
3,20-08-2016,,193588,PROOPA,Protium,opacum,2,1.5,odd-pinnate,alternate,both,cont,horizontal,2255,15,1723,-10,2019,-43,134,153,81,-11,183,82,5,5,1219,500,1103,1920,121,36,110,425,162,branch,173,79,15.45,17.264,20.301,25.368,26.044,7.0301,12.687,8.1097,10.528,9.9952,,N ,"numero de foliolos muito variavel: 3 unifoliolados, 1 trifoliolado, 1 pentafoliolado",yes,,14
3,20-08-2016,,193617,EPEGLA,Eperua,glabriflora,2,1.5,even-pinnate,alternate,distic,cont,horizontal,1968,110,1910,-10,1719,46,262,282,187,61,139,61,2,2,1001,469,1103,1916,127,56,101,595,280,branch,313,198,19.394,18.876,20.603,15.134,18.703,11.032,8.7142,11.017,11.176,10.038,,N ,luz: 2 extra meas. Dropped,yes,,17
3,20-08-2016,,193618,DUGFLA,Duguetia,flagellaris,3,1,simple,alternate,distic,cont,horizontal,2907,10,2068,-10,1822,50,194,202,136,39,189,92,5,5,488,238,1103,1902,14,5,108,567,284,branch,316,150,9.8945,9.0453,7.7642,10.672,9.549,8.9301,9.5202,7.9369,9.4339,9.8801,,N ,abaixo de folha de palmeira,yes,,20
3,20-08-2016,,193630,RINAMA,Rinorea,amapensis,3,2,simple,opposite,distic,cont,horizontal,2804,10,2015,-10,1824,68,197,225,176,84,238,237,10,10,563,207,1103,1955,13,2,101,538,255,branch,300,158,25.022,23.971,23.209,26.145,27.095,13.378,14.918,15.508,11.938,11.55,,N ,"ramos comecam com angulo de 45 graus, mas se tornam horizontais; tiers com 3 ramos",yes,,15
3,20-08-2016,,193592,ERYMAC,Erythroxylum,macrophyllum,3,2,simple,alternate,both,cont,horizontal,2025,10,1536,-10,1522,17,155,169,119,23,218,165,5,5,1011,350,1103,1822,52,13,98,548,224,branch,265,127,26.793,33.241,30.233,25.728,23.295,16.904,15.45,14.889,10.916,16.847,,N ,,yes,,12
3,20-08-2016,,193578,OURDIS,Ouratea,discophora,3,2.5,simple,alternate,both,cont,both,1345,80,1176,-10,1074,80,141,147,124,73,75,80,5,5,1497,646,1103,1906,46,14,104,491,220,branch,240,104,28.808,28.808,28.016,27.34,27.915,8.599,9.1316,10.672,11.967,13.493,,N ,,yes,,11
3,20-08-2016,,193641,ESCTRU,Eschweilera,truncata,3,3,simple,alternate,distic,cont,horizontal,2311,10,1444,-10,1584,-10,178,182,82,-22,150,178,5,5,466,219,1103,1926,14,5,100,649,320,branch,372,207,24.605,24.835,25.195,25.166,25.224,15.997,17.221,12.241,13.479,10.657,,N ,clareira bem acima da planta,yes,,12
3,20-08-2016,,193639,GUSELL,Gustavia,elliptica,3,2,simple,alternate,spiral,cont,both,2677,15,2235,-10,1346,137,252,256,211,155,84,79,5,5,877,400,1103,1912,32,12,106,522,225,branch,263,143,23.928,25.195,24.59,24.533,24.173,14.097,16.631,14.357,13.896,16.516,,N ,folha de palmeira atravessando a copa,yes,,21
3,20-08-2016,,193482,ESCGRA,Eschweilera,grandiflora,3,1.5,simple,alternate,both,cont,horizontal,2833,10,2264,-10,2077,99,300,327,270,80,269,31,5,5,970,534,1103,1827,87,36,101,699,438,branch,496,260,3.5178,3.4458,3.3019,3.345,3.3594,2.6541,2.6541,2.6397,2.6541,2.7261,,S ,,yes,,22
3,20-08-2016,,193677,PROPAN,Protium,paniculatum,4,1.5,odd-pinnate,alternate,spiral,cont,without,1764,10,1206,-10,861,97,145,164,133,99,79,79,0.5,1,315,179,1103,1759,126,58,90,250,59,petiole,62,30,1.92,1.7473,1.5746,1.8769,2.0064,1.5026,1.3875,1.3299,1.6178,1.3731,,S ,luz:BC-file,yes,,10
3,20-08-2016,,193661,THESYL,Theobroma,sylvestre,4,1,simple,alternate,distic,rhitmic,horizontal,2404,10,1895,-10,840,247,265,267,262,254,100,115,5,5,1144,517,1103,1755,75,21,79,414,113,branch,120,55,1.2723,1.4163,1.186,1.3587,1.2867,0.92687,0.91248,0.89808,0.95566,0.99884,,S ,,yes,,17
3,20-08-2016,,193656,RINGUI,Rinorea,guianensis,4,1,simple,alternate,distic,cont,horizontal,2858,10,2285,-10,1987,65,272,272,200,108,177,162,5,5,578,163,1103,2024,19,4,109,543,235,branch,282,129,2.2655,2.2511,2.2367,2.2367,2.3519,1.2435,1.2291,1.114,1.114,1.0852,,S ,,yes,,14
3,20-08-2016,,193507,ESCWAC,Eschweilera,wachenheimii,4,1,simple,alternate,both,cont,vertical,1644,10,1088,-10,1055,20,125,138,90,31,123,84,5,5,379,184,1103,2027,10,5,106,554,260,branch,311,185,1.7617,1.7329,1.7617,1.8337,1.7905,1.2004,1.2867,1.3731,1.517,1.3299,,S ,,yes,,10
3,20-08-2016,,193512,GUAcfFRI,Guatteriopsis,cf. friesiana,4,1,simple,alternate,distic,cont,horizontal,2191,10,1888,-10,1762,26,225,228,134,30,180,197,5,5,1383,521,1103,1838,38,16,112,640,398,branch,436,234,3.6185,3.5897,3.3306,3.0284,3.2011,1.6897,1.9488,1.8193,2.2799,1.8481,,S ,,yes,,11
3,20-08-2016,,193510,PROPIL,Protium,pilosissimum,4,1.5,odd-pinnate,alternate,spiral,cont,vertical,2114,10,1513,-10,1110,110,212,237,192,136,121,84,1,2,179,100,1103,2030,58,26,112,407,146,branch,169,87,4.295,4.295,4.439,4.7556,4.7988,3.0284,3.1723,3.2011,3.6905,3.2443,,S ,,yes,,11
3,20-08-2016,,193427,UNODUC,Unonopsis,duckei,4,1,simple,alternate,distic,cont,horizontal,3313,10,2740,-10,2566,101,334,356,241,118,158,193,5,5,365,195,1103,2021,18,9,90,525,213,branch,251,144,5.0003,4.9859,5.0579,5.0003,4.9284,2.467,2.5246,3.1579,3.489,2.9132,,S ,,yes,,24
3,20-08-2016,,193431,ESCROM,Eschweilera,romeu-cardosoi,5,1.5,simple,alternate,distic,cont,horizontal,2417,10,1877,-10,1461,146,264,264,194,137,183,70,5,5,588,278,1103,1813,18,7,109,599,300,branch,350,191,6.195,5.9071,5.5761,5.7776,6.267,4.5541,4.8852,4.6261,3.892,3.4314,,S ,apice do caule curvo,yes,,15
3,20-08-2016,,183338,DIMcfMUL,Dimorphandra ,cf. multiflora,5,2,bipinnate,alternate,spiral,cont,vertical,4417,10,3961,-10,2450,237,329,320,248,219,214,179,0.5,1,2647,1280,1103,1737,1559,1010,101,685,539,petiole,557,265,6.5405,7.1162,7.1738,7.5192,7.5048,1.7905,1.6322,1.517,1.7185,1.7185,,S ,foliolos pesados e escaneados com raquiolos (massa umida das folhas incluem raquiolos; massa seca das folhas sao os foliolos; massa seca da raque = 7.85 e dos raquiolos = 2.25),yes,,20
3,21-08-2016,,191993,LICHET,Licania,heteromorpha,1,1,simple,alternate,both,cont,horizontal,2532,10,1701,-10,1622,64,226,247,173,71,172,185,5,5,791,382,940,1930,37,15,103,569,302,branch,365,202,2.6512,2.5937,2.4497,2.3202,2.6512,1.7444,1.802,1.8452,1.9891,1.7444,,R ,tocos queimados?: valores se referem a ultima medida antes do acidente,yes,,14
3,21-08-2016,,202281,AMAGUI,Amaioua,guianensis,1,1.5,simple,verticilate,spiral,cont,horizontal,1647,20,1260,-10,773,183,196,201,199,190,66,70,4,4,614,260,940,1746,37,10,109,305,90,branch,106,56,1.5965,1.5534,1.6253,1.6397,1.6109,1.2079,1.1503,1.0496,1.1503,0.96322,,S ,planta recebe sun flecks; 3 folhas por tier; tocos queimados?: valores se referem a ultima medida antes do acidente,yes,,13
3,21-08-2016,,202289,COUAMP,Coussarea,ampla,1,1,simple,opposite,cruzada,cont,horizontal,2085,10,1774,-10,1546,64,95,120,94,45,150,67,4,4,2360,622,940,2025,190,43,100,907,631,branch,702,221,3.1406,3.1838,3.2558,3.4573,3.4573,2.3058,2.0467,1.7588,1.874,2.0467,,R ,tocos queimados?: valores se referem a ultima medida antes do acidente; luz:b-file,yes,,16
3,21-08-2016,,202342,CHRYS-NI,NI,NI,1,1,simple,alternate,distic,cont,horizontal,2044,10,1645,-10,1303,98,212,233,187,105,185,145,4,4,981,504,940,1718,76,32,84,437,148,branch,179,107,2.3306,2.5321,2.5897,2.6617,2.6329,1.7117,1.8125,1.7981,1.3806,1.7549,,S ,apice do caule termina curvo; tocos queimados?: valores se referem a ultima medida antes do acidente,yes,,15
3,21-08-2016,,202340,LICcfUNG,Licania,cf. unguiculata,1,1,simple,opposite,cruzada,cont,vertical,1520,10,915,-10,973,44,146,147,136,71,85,35,3,3,870,425,940,1841,30,13,93,518,204,branch,235,124,1.8125,1.8412,1.87,1.8988,1.9708,1.4814,1.3375,1.3806,1.467,1.3806,,S ,tocos queimados?: valores se referem a ultima medida antes do acidente,yes,,10
3,21-08-2016,,202351,ESCGRA,Eschweilera,grandiflora,1,1,simple,alternate,distic,cont,horizontal,2271,10,1838,-10,1550,40,159,184,133,58,170,183,5,5,1495,823,940,1651,100,39,100,511,240,branch,277,120,2.6617,2.6329,2.892,3.3382,3.4534,2.5465,2.4314,2.7193,2.3306,2.5465,,S ,tocos queimados?: valores se referem a ultima medida antes do acidente,yes,,15
3,21-08-2016,,192319,PROPIL,Protium,pilosissimum,2,1,odd-pinnate,alternate,both,cont,both,1760,10,1307,-10,1156,45,161,189,129,69,145,143,1.5,3,378,195,940,2003,115,43,113,538,264,branch,314,191,4.7815,5.0694,5.0982,5.1126,4.6088,3.1406,3.1406,3.0111,3.5149,3.2846,,R ,ramos inclinados a 45 graus; tocos queimados?: valores se referem a ultima medida antes do acidente,yes,,10
3,21-08-2016,,192314,PROHEB,Protium,hebetatum,2,1,odd-pinnate,alternate,spiral,cont,without,2191,10,1684,-10,1224,158,239,244,215,149,128,111,0.5,1,667,377,940,2103,268,121,95,323,99,petiole,110,50,6.5951,6.8974,6.4224,6.2641,7.5307,5.2997,5.127,5.7171,5.7315,4.3929,,R ,tocos queimados?: valores se referem a ultima medida antes do acidente,yes,,12
3,21-08-2016,,192327,CASJAV,Casearia,javitensis,2,1,simple,alternate,distic,cont,horizontal,1532,10,1148,-10,988,49,91,99,77,37,139,117,5,5,458,185,940,1953,9,3,115,373,122,branch,148,84,5.2421,4.5944,4.3929,3.7308,4.1914,3.0687,2.7664,2.9247,2.6944,3.5724,,R ,tocos queimados?: valores se referem a ultima medida antes do acidente,yes,,10
3,21-08-2016,,192143,RINAMA,Rinorea,amapensis,2,1,simple,opposite,distic,cont,horizontal,1676,50,1516,-10,1407,32,145,175,122,38,152,124,5,5,263,106,940,1810,9,2,109,508,217,branch,256,126,8.5959,8.639,8.3944,7.4012,8.2936,5.7171,5.1989,5.4436,3.9755,3.8459,,R ,tocos queimados?: valores se referem a ultima medida antes do acidente,yes,,11
3,21-08-2016,,192137,ESCCOR,Eschweilera,coriacea,2,1.5,simple,alternate,both,cont,horizontal,2168,10,1447,-10,1560,67,272,309,202,65,170,116,5,5,1396,779,940,1759,117,49,106,446,178,branch,211,110,9.8625,9.2436,8.5239,8.9413,9.4883,6.48,6.6527,6.6527,7.1997,7.1421,,R ,tocos queimados?: valores se referem a ultima medida antes do acidente,yes,,15
3,21-08-2016,,192136,TAPGUI,Tapura,guianensis,2,1,simple,alternate,distic,cont,horizontal,2743,10,2202,20,2519,5,170,187,90,5,200,168,5,5,1199,438,940,1802,55,20,97,723,428,branch,492,255,8.2216,8.5239,10.654,9.8769,10.05,5.0118,4.3209,4.7239,5.1558,3.5437,,R ,tocos queimados?: valores se referem a ultima medida antes do acidente,yes,,23
3,21-08-2016,,192097,HENCAU,Henriettella,caudata,2,1,simple,opposite,cruzada,cont,vertical,2326,10,1851,-10,1620,22,212,233,185,24,150,160,5,5,905,352,940,1911,52,17,102,392,136,branch,168,92,14.339,14.684,15.087,14.339,13.821,4.9974,4.6664,6.408,6.7391,8.0201,,R ,copa pequena pode ter sido causada por varias quebras de ramos laterais; ramos inclinados a 30 graus; tocos queimados?: valores se referem a ultima medida antes do acidente,yes,,15
3,21-08-2016,,192342,ESCROM,Eschweilera,romeu-cardosoi,3,1,simple,alternate,distic,cont,horizontal,2219,10,1771,-10,1716,117,279,308,250,135,156,121,5,5,873,444,940,1648,28,12,121,473,225,branch,267,162,4.0618,4.2058,3.5437,3.5868,3.9035,3.3709,3.3134,3.2558,2.4641,2.7808,,R ,apice do caule curvo; tocos queimados?: valores se referem a ultima medida antes do acidente,yes,,17
3,21-08-2016,,192346,SIPCUS,Siparuna,cuspidata,3,1,simple,opposite,distic,cont,horizontal,2168,10,1648,-10,1373,76,185,204,130,86,148,98,5,5,350,113,940,1924,10,3,107,482,224,branch,265,140,3.4861,3.4861,3.155,3.0543,3.2414,2.1043,2.1475,2.2914,2.2338,2.2626,,R ,tocos queimados?: valores se referem a ultima medida antes do acidente,yes,,11
3,21-08-2016,,192343,CHRYS-NI,NI,NI,3,1,simple,alternate,distic,cont,both,1411,10,1076,-10,920,81,103,124,98,78,116,122,5,5,322,139,940,1958,12,2,111,346,123,branch,151,86,3.2558,3.0974,2.8671,2.9967,2.9391,2.2626,2.0323,2.3634,2.3058,2.2626,,R ,tocos queimados?: valores se referem a ultima medida antes do acidente,yes,,10
3,21-08-2016,,192339,PROOPA,Protium,opacum,3,1,odd-pinnate,alternate,both,cont,vertical,2629,10,1997,-10,2108,-23,253,292,203,28,173,166,2,2,599,256,940,1942,86,28,105,439,184,branch,210,108,4.58,4.652,4.6232,4.2058,4.177,3.5293,3.1982,3.4141,3.7308,3.8027,,R ,apice do caule curvo; ramos inclinados a 30 graus; tocos queimados?: valores se referem a ultima medida antes do acidente,yes,,19
3,21-08-2016,,192358,RINGUI,Rinorea,guianensis,3,1,simple,opposite,distic,cont,horizontal,2799,10,2323,-10,1761,213,288,306,263,210,341,250,5,5,283,106,940,2000,6,2,98,784,420,branch,463,251,3.0543,2.9967,2.8384,3.1262,3.4429,2.3922,2.2338,2.1906,1.9028,1.8452,,R ,tocos queimados?: valores se referem a ultima medida antes do acidente,yes,,23
3,21-08-2016,,192362,POUCAM,Pouteria,campanulata,3,1,simple,alternate,spiral,cont,vertical,1865,10,1370,-10,1300,85,154,175,140,79,74,78,4,4,1145,456,940,2058,55,16,105,486,193,branch,219,91,2.5073,2.5793,2.6225,2.7232,2.7664,2.5937,2.5361,2.4065,2.0323,1.7732,,R ,"caule inclinado, fugindo de tronco ao lado; tocos queimados?: valores se referem a ultima medida antes do acidente",yes,,14
3,21-08-2016,,192364,MYRGRA,Myrcia,grandis,3,1,simple,opposite,distic,cont,down-arched,1870,10,1391,-10,1464,-34,98,147,53,-36,152,101,10,10,412,218,940,1658,10,5,105,433,157,branch,196,122,2.5217,2.6512,2.3922,2.0179,2.4353,1.3846,1.6149,1.3846,1.399,1.471,,R ,liana com folhas grandes removida; tocos queimados?: valores se referem a ultima medida antes do acidente,yes,,11
3,21-08-2016,,192146,PAUMAC,Pausandra,macropetala,4,1,simple,alternate,spiral,cont,without,2025,10,1449,-10,1262,102,169,193,145,103,108,94,2,2,1836,914,940,1738,157,60,58,345,81,petiole,77,28,10.51,10.51,10.338,10.409,10.669,3.8747,3.4717,3.7883,4.9111,5.6308,,R ,tocos queimados?: valores se referem a ultima medida antes do acidente,yes,,10
3,21-08-2016,,192144,GUAOLI,Guatteria,olivacea,4,1,simple,alternate,distic,cont,horizontal,1932,10,1404,-10,1300,17,179,193,178,15,119,134,5,5,361,136,940,1914,10,3,118,367,135,branch,143,61,10.841,10.985,10.697,10.582,10.971,6.4512,7.1853,7.6603,7.4012,8.7974,,R ,tocos queimados?: valores se referem a ultima medida antes do acidente,yes,,25
3,21-08-2016,,192116,RYASPE,Ryania,speciosa,4,2,simple,alternate,distic,cont,horizontal,1696,10,1123,-10,886,82,124,140,100,80,114,107,5,5,599,319,940,1742,21,10,110,323,91,branch,114,61,12.18,12.439,12.828,13.202,12.77,9.0133,8.3368,8.8837,7.7178,10.237,,R ,tocos queimados?: valores se referem a ultima medida antes do acidente,yes,,10
3,21-08-2016,,192112,POURET,Pouteria,reticulata,4,1.5,simple,alternate,distic,cont,vertical,1989,10,1595,-10,1141,116,201,220,201,127,122,103,7,7,272,132,940,1955,9,NA,112,455,215,branch,254,134,12.137,12.957,13.893,10.323,11.892,9.0565,8.4087,7.0845,8.1497,7.1565,,R ,ramos inclinados a 30 graus; apice do caule curvo; tocos queimados?: valores se referem a ultima medida antes do acidente,yes,,15
3,21-08-2016,,192121,OURCOC,Ouratea,coccinea,4,2.5,simple,alternate,distic,cont,horizontal,2905,10,2517,-10,2118,207,291,300,233,207,196,211,5,5,442,242,940,1837,19,8,107,685,361,branch,426,258,26.444,26.271,27.768,28.934,28.862,8.5959,6.2641,5.9474,11.028,8.0921,,R ,tocos queimados?: valores se referem a ultima medida antes do acidente,yes,,16
